21500002	A816	040060000002	0000		MINIBUS		PO-HO-16-02-001		MINIBUS		21500002		VC1998080001		       1.000		PC		00000000						19980829		19980829		1998		005		00000000		00000000				1399		A816619020								00000000				0.00												99999999										00000000				HOYA OPTICS (THAILAND) LTD. PO		ISUZUSALAFASTER				X						040010000001		0000		20100401		0000		         0.00		JP05								00000000		00000000		00000000		000		000				000		X						01		YL05		005		000		19980829		0000									02		YL05		005		000		19980829		0000									04		YL05		005		000		19980829		0000									05		YL05		005		000		19980829		0000																											    481409.09	    481408.09	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    481409.09	    481408.09	         1.00	         1.00	2150000000	Automobiles(RA)
21500005	A816	040060000001	0000		MINIBUS				MINIBUS		21500005		VC1998080001		       0.000		001		00000000						19980829		19980829		1998		005		00000000		00000000				1399		A816619020				F1				00000000				0.00												99999999										00000000				ISUZUSALAFASTER				X								040010000001		0000		20100401		0000		         0.00		JP05								00000000		00000000		00000000		000		000				000								01		YL05		005		000		19980829		0000									02		YL05		005		000		19980829		0000									04		YL05		005		000		19980829		0000									05		YL05		005		000		19980829		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2150000000	Automobiles(RA)
21600002	A816	050060000001	0000		TOOLS SHELF		DORP-HO-06-03-001		TOOLS SHELF		21600002		FE2001110021		       1.000		PC		00000000						20060113		20100401		2010		003		00000000		00000000				1399		A816619050								00000000				0.00												HOPT-PO5										00000000				RPFACTORY		RRH0603023		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20060113		0000									02		YL05		005		000		20060113		0000									04		YL03		003		000		20060113		0000									05		YL03		003		000		20060113		0000																											     15000.00	     14999.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     15000.00	     14999.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000002	0000		TOOLS SHELF		DORP-HO-06-03-001		TOOLS SHELF		21600002		FE2001110022		       1.000		PC		00000000						20060113		20100401		2010		003		00000000		00000000				1399		A816619050								00000000				0.00												HOPT-PO5										00000000				RPFACTORY		RRH0603023		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20060113		0000									02		YL05		005		000		20060113		0000									04		YL03		003		000		20060113		0000									05		YL03		003		000		20060113		0000																											     15000.00	     14999.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     15000.00	     14999.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000006	0000		TIME CARD SYSTEM (FINGER SCAN SYSTEM)		2004-18944		TIME CARD SYSTEM (FINGER SCAN SYSTEM)		21600002		FE2004120001		       1.000		PC		00000000						20041209		20100401		2010		003		00000000		00000000				1399		A816619020						03OP088		00000000				0.00												HOPT-PO5										00000000				THAISECOMPITAKKITCO.,LTD		RRH0412019		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20041209		0000									02		YL05		005		000		20041209		0000									04		YL03		003		000		20041209		0000									05		YL03		003		000		20041209		0000																											   2000000.00	   1999999.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	   2000000.00	   1999999.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000007	0000		ADDITION FIRE HOSE CABINET 2 STES AT WAREHOUSE RP		4256577-1		ADDITION FIRE HOSE CABINET 2 STES AT WAREHOUSE RP		21600002		FE2007090100		       1.000		PC		00000000						20070912		20100401		2010		003		00000000		00000000				1399		A816619050						06SS394		00000000				0.00												HOPT-PO6										00000000						RRH0709048		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20070912		0000									02		YL05		005		000		20070912		0000									04		YL03		003		000		20070912		0000									05		YL03		003		000		20070912		0000																											    480000.00	    479999.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    480000.00	    479999.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000008	0000		FINGER SCAN (TAFF) / CRU-43CL OPTICAL		2008-08209		FINGER SCAN (TAFF) / CRU-43CL OPTICAL		21600002		FE2008030100		       1.000		PC		00000000						20080222		20100401		2010		003		00000000		00000000				1399		A816619020								00000000				0.00												HOPT-PO6										00000000						RRH0802074		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20080301		0000									02		YL05		005		000		20080301		0000									04		YL03		003		000		20080301		0000									05		YL03		003		000		20080301		0000																											    596700.00	    596699.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    596700.00	    596699.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000009	0000		MAIN UNIT CONTROLLER LAN TYPE RAFF / MU-63ACC-LAN				MAIN UNIT CONTROLLER LAN TYPE RAFF / MU-63ACC-LAN		21600002		FE2008050100		       1.000		PC		00000000						20080528		20100401		2010		003		00000000		00000000				1399		A816619020								00000000				0.00												HOPT-PO6										00000000								X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20080528		0000									02		YL05		005		000		20080528		0000									04		YL03		003		000		20080528		0000									05		YL03		003		000		20080528		0000																											     15750.00	     15749.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     15750.00	     15749.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000010	0000		FINGER SCAN (TAFF) / FINGER SCAN (TAFF)				FINGER SCAN (TAFF) / FINGER SCAN (TAFF)		21600002		FE2008050200		       1.000		PC		00000000						20080528		20100401		2010		003		00000000		00000000				1399		A816619020								00000000				0.00												HOPT-PO6										00000000								X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20080528		0000									02		YL05		005		000		20080528		0000									04		YL03		003		000		20080528		0000									05		YL03		003		000		20080528		0000																											     43125.00	     43124.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     43125.00	     43124.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000011	0000		FINGER SCAN (TAFF) / FINGER SCAN (TAFF)				FINGER SCAN (TAFF) / FINGER SCAN (TAFF)		21600002		FE2008050300		       1.000		PC		00000000						20080528		20100401		2010		003		00000000		00000000				1399		A816619020								00000000				0.00												HOPT-PO6										00000000								X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20080528		0000									02		YL05		005		000		20080528		0000									04		YL03		003		000		20080528		0000									05		YL03		003		000		20080528		0000																											     43125.00	     43124.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     43125.00	     43124.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000013	0000		EQUIPMENT OF PH CONTROL FOR PO FACTORY		HS1205004		EQUIPMENT OF PH CONTROL FOR PO FACTORY		21600002				       1.000		SET		00000000						20120719		20120719		2012		004		00000000		00000000				1399		A816619050						11-SS-415		00000000				0.00												99999999										00000000				PLOYPAK CO., LTD.		RRH1205037		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20120719		0000									02		YL05		005		000		20120719		0000									04		YL03		003		000		20120719		0000									05		YL03		003		000		20120719		0000																											    130855.00	    130854.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    130855.00	    130854.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000014	0000		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		19812		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		21600002				       0.000		PC		00000000						20120724		20120724		2012		004		00000000		00000000				1399		A816619020						12-SS-079		00000000				0.00												99999999										00000000				NAKORNPING C&C CO., LTD.		RRH1207108		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20120724		0000									02		YL05		005		000		20120724		0000									04		YL03		003		000		20120724		0000									05		YL03		003		000		20120724		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000015	0000		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		19812		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		21600002				       0.000		PC		00000000						20120724		20120724		2012		004		00000000		00000000				1399		A816619020						12-SS-079		00000000				0.00												99999999										00000000				NAKORNPING C&C CO., LTD.		RRH1207108		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20120724		0000									02		YL05		005		000		20120724		0000									04		YL03		003		000		20120724		0000									05		YL03		003		000		20120724		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000016	0000		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		19812		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		21600002				       0.000		PC		00000000						20120724		20120724		2012		004		00000000		00000000				1399		A816619020						12-SS-079		00000000				0.00												99999999										00000000				NAKORNPING C&C CO., LTD.		RRH1207108		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20120724		0000									02		YL05		005		000		20120724		0000									04		YL03		003		000		20120724		0000									05		YL03		003		000		20120724		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000017	0000		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		19812		TAFF CRU-43CL-FO,CONTACTLESS TIME RECORDER		21600002				       0.000		PC		00000000						20120724		20120724		2012		004		00000000		00000000				1399		A816619020						12-SS-079		00000000				0.00												99999999										00000000				NAKORNPING C&C CO., LTD.		RRH1207108		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20120724		0000									02		YL05		005		000		20120724		0000									04		YL03		003		000		20120724		0000									05		YL03		003		000		20120724		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000018	0000		ADDITION PUMP & PH CONTROL FINAL TANK		IV1200309		ADDITION PUMP & PH CONTROL FINAL TANK		21600002				       1.000		PC		00000000						20121121		20121121		2012		008		00000000		00000000				1399		A816619050						12-SS-078		00000000				0.00												99999999										00000000				THAI RESEARCH POWER AIR LTD.PA		RRH1211082		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20121121		0000									02		YL05		005		000		20121121		0000									04		YL03		003		000		20121121		0000									05		YL03		003		000		20121121		0000																											    145575.00	    145574.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    145575.00	    145574.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000019	0000		ADDITION PUMP & PH CONTROL FINAL TANK (PO FACTORY)		IV1305018		ADDITION PUMP & PH CONTROL FINAL TANK (PO FACTORY)		21600002				       1.000		SET		00000000						20130601		20130601		2013		003		00000000		00000000				1399		A816619050						12-SS-214		00000000				0.00												99999999										00000000				PLOYPAK CO., LTD.		RRH1306001		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20130601		0000									02		YL05		005		000		20130601		0000									04		YL03		003		000		20130601		0000									05		YL03		003		000		20130601		0000																											    166000.00	    165999.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    166000.00	    165999.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000021	0000		ADDITION GENERATOR FOR MOTORCYCLE PARKING		120		ADDITION GENERATOR FOR MOTORCYCLE PARKING		21600002				       1.000		PC		00000000						20131023		20131023		2013		007		00000000		00000000				1399		A816619050								00000000				0.00												99999999										00000000				NATTAKIT WITTAYA WORAKARN CO.,		RRH1310108		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20131023		0000									02		YL05		005		000		20131023		0000									04		YL03		003		000		20131023		0000									05		YL03		003		000		20131023		0000																											     41610.00	     41609.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     41610.00	     41609.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000022	0000		ADDITION PUMP & PH CONTROL FINAL TANK (SLR FAC.)		IV1311021		ADDITION PUMP & PH CONTROL FINAL TANK (SLR FAC.)		21600002				       1.000		PC		00000000						20131127		20131127		2013		008		00000000		00000000				1399		A816619050						13-SS-056		00000000				0.00												99999999										00000000				PLOYPAK CO., LTD.		RRH1311095		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		003		20131127		0000									02		YL05		005		005		20131127		0000									04		YL03		003		003		20131127		0000									05		YL03		003		003		20131127		0000																											    326500.00	    326499.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	    326500.00	    326499.00	         1.00	         1.00	2160000000	Tools and furn. RA
21600002	A816	050060000023	0000		FIRE HOSE RED 2.5" 30 M.(###########)		IV5700499		FIRE HOSE RED 2.5" 30 M.(###########)		21600002				       1.000		PC		00000000						20140218		20140218		2013		011		00000000		00000000				1399		A816619050								00000000				0.00												99999999										00000000				INTERNATIONAL BRAND SUPPLY & S		RRH1402001		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20140218		0000									02		YL05		005		000		20140218		0000									04		YL03		003		000		20140218		0000									05		YL03		003		000		20140218		0000																											     11760.00	     11565.85	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	       193.15	         0.00	       193.15	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     11760.00	     11759.00	         1.00	       194.15	2160000000	Tools and furn. RA
21600002	A816	050060000024	0000		ADDITION EMERGENCY LIGHT FOR PO & RP		HOPT-023		ADDITION EMERGENCY LIGHT FOR PO & RP		21600002				       0.000		PC		00000000						20140820		20140820		2014		005		00000000		00000000				1399		A816619050						14-SS-040		00000000				0.00												HOPT-PO5										00000000				NATTAKIT WITTAYA WORAKARN CO.,		RRH1408071		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20140820		0000									02		YL05		005		000		20140820		0000									04		YL03		003		000		20140820		0000									05		YL03		003		000		20140820		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000025	0000		ADDITION EMERGENCY LIGHT FOR SLR		HOPT-023		ADDITION EMERGENCY LIGHT FOR SLR		21600002				       0.000		PC		00000000						20140820		20140820		2014		005		00000000		00000000				1399		A816619050						14-SS-040		00000000				0.00												HOPT-PO5										00000000				NATTAKIT WITTAYA WORAKARN CO.,		RRH1408071		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20140820		0000									02		YL05		005		000		20140820		0000									04		YL03		003		000		20140820		0000									05		YL03		003		000		20140820		0000																											         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	2160000000	Tools and furn. RA
21600002	A816	050060000026	0000		IRON STAIR LAD-3 (##########)		IV1409015		IRON STAIR LAD-3 (##########)		21600002				       1.000		PC		00000000						20140929		20140929		2014		006		00000000		00000000				1399		A816619050								00000000				0.00												99999999										00000000				PONGPHAN FURNITURE LTD., PART.		RRH1409082		X												00000000		0000		         0.00		JP06								00000000		00000000		00000000		000		000				000								01		YL03		003		000		20140929		0000									02		YL05		005		000		20140929		0000									04		YL03		003		000		20140929		0000									05		YL03		003		000		20140929		0000																											     11300.00	      8814.46	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	       288.66	         0.00	       288.66	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	         0.00	     11300.00	      9103.12	      2196.88	      2485.54	2160000000	Tools and furn. RA
